,리뷰,평점,라벨링,predicted,score
9983,"음식 괜찮. 사이드 피클 안줘서 직원올때 문의드리니 알겠다하고 안오심. 가보니 자기 할일하고있고. 제가 들고 왔습니다.
주문미스나서 늦게오신분먼저 받음. 장갑끼면 뭐하나 음식과 카드 같이 만지는데. 모기 물림.",2.5,0,5,0.5115968585014343
9984,최고의 맛이네요~^^,5.0,1,9,0.8977324962615967
9985,"맛있어용
친절해용",5.0,1,9,0.9026554226875305
9986,가격도 저렴하고 맛도 좋고 친절하고 최고입니다,5.0,1,9,0.9645516276359558
9987,오우 인기가 많은지 사람들 줄이 엄청 기네요..! 사장님이 쾌활하셔요,4.0,1,9,0.8454882502555847
9988,올때 마다 참 맛있게 잘먹고가요^^,5.0,1,9,0.9533981680870056
9989,벌써 4번째 방문했던건데 진짜 항상 최고예요! 제주도 갈때마다 들르는 곳! :-),5.0,1,9,0.9750660061836243
9990,배부르게 맛있게먹었습니다,5.0,1,9,0.7485950589179993
9991,빵도 맛있고 뷰가 좋아요!! 아메리카노 소소~~! 바닐라라떼는 더 잘 섞였음 맛났을것같아용 ㅋ,4.5,1,7,0.30985769629478455
9992,맛있습니다!,5.0,1,9,0.5954942107200623
9993,좋아요,4.0,1,5,0.350778728723526
9994,경치좋은곳에서 회먹으니 술술 넘어갑니다~,5.0,1,9,0.8926781415939331
9995,생각보다 맛있고 친절하고 특별한 그런것은 없습니다.,2.5,0,5,0.5626856684684753
9996,굿이요,4.0,1,9,0.28340330719947815
9997,구이는 냄새때문에 잘 못먹어서 전골을 선호하는데 여기는 냄새안나서 곱창 대창 등등 맛있게 잘 먹었어요!! 모듬최고♡,5.0,1,9,0.9555709958076477
9998,맛 ; ☆☆☆☆☆ 우연히 찾아 들어간 옹심이 맛집이에요. 사골 옹심이 굿굿 깍두기 까지 맛있어서 싹싹 비우고 왔어요. ㅂ,5.0,1,9,0.9492449760437012
9999,음료 가격 사악하네요ㅋㅋ  무조건 날씨좋은날 가세요... 산방산이 흰색인줄 알았어요,3.0,0,9,0.3953283727169037
10000,"추석연휴 식당찾기 힘들었는데
사장님 친절하시고 맛있고 깨끗해요.
현무암버거 강력추천해요!!!!!!!",5.0,1,9,0.9752452373504639
10001,"가까운곳에  힐링할수  있는곳이 있어서
너무 좋아요~^^",5.0,1,9,0.8800889253616333
10002,"여기서는 처음 먹었는데, 너무 맛있어요~",4.0,1,9,0.9329113960266113
10003,웨이틴 15분 정도. 너무 맛있어요!!!,5.0,1,9,0.8730143308639526
10004,긋,4.0,1,9,0.2846309542655945
10005,좋아요!,4.5,1,9,0.3822912871837616
10006,"처음 먹어본 이 맛.
거부감이 있었지만 먹다보니 땡기네",5.0,1,9,0.33896568417549133
10007,맛있어요~   반찬도 잘 나오고 아침식사 잘 하고가요,4.0,1,9,0.7890278697013855
10008,"대기시간이 너무길어서
포장해와서 먹었는데
찐 맛있어요",4.0,1,9,0.8506937026977539
10009,2번째 방문인데 여전히 맛있어요,5.0,1,9,0.9169842004776001
10010,"무엇보다도 정말 이렇게 친절한 음식점은 처음인거같아요 사람도 많아서 엄청 바빠보이셨는데 그 와중에도 테이블 하나하나 정말 잘 신경써주세요.!! 맛뿐만아니라 서비스도 정말 최고네요 첫 방문이였는데 이제 자주 올거에요~ 맛집중 최고에옹 꼭 오세용다들!!
",5.0,1,9,0.97597336769104
10011,맛있어요,5.0,1,6,0.34797805547714233
10012,"군필 20대 남성인데 짬밥도 맛있게 먹던 제가 여기서 진짜를 만나네요....  1. 칼국수는 2인분 이상부터인데 1인분 처럼 나오네요. 대식가가 아니라 처음 나왔을때 국자를 싹 퍼면 쭉 올라와야하는데 아예 잡히지도 않는 정도.... 2. 조개는 껍질만
수십개...알맹이는 가 껍데기만 남고.. 3.번호표가 없어서 자리뺏기기 쉬움 4.서비스 최최최악 음식 나오는 순서가 거의 무슨 사다리타기마냥 무작위로 줌 5.자리마다 휴지도 구비되어 있지도 않음 6.마이너스 점수가 있으면 주고 싶음 7.간도 안
맞음 8.도망가 제발",0.5,0,0,0.7442925572395325
10013,시원하고 좋아요,5.0,1,9,0.32514506578445435
10014,기다리는 것 좀 힘들지만 맛있고 서빙해주시는 직원분이 친절하고 좋았습니다,5.0,1,9,0.3861517608165741
10015,흑돼지도 해산물도 먹을 수 있어서 좋았습니다 ^^ 직원분이 고기랑 해산물 직접 구워주시고 먹을 타이밍이나 방법도 직접 설명해주셔서 좋았습니다^^ 된장찌개도 너무 꿀맛이라 조카가 공깃밥 한공기를 다 비워서 흐뭇했었던..^^ 아쉬운 점은 매장에 모기가 너무 많아서 조카가 모기 물려서 그건 좀.. 그거 빼고는 다 너무 좋았습니다 :),5.0,1,9,0.6412040591239929
10016,이틀 만에 두번째 방문,5.0,1,9,0.7042683959007263
10017,좋아요,5.0,1,5,0.350778728723526
10018,"히래 카츠 13,000원.  플레이팅에 감탄햇어요.  접시 고른 사람 칭찬해주고 싶어요.  파도가 일렁이는듯 울퉁불퉁한  바다같은 드넓은 접시에,  고기와 곁들이가 마치  바위와 해초 같잖아요.  마침 저 하얀 가루들이  Sea Salt네요.  
저 소금 찍어먹으면 맛잇어요.  된장국도 다른 가게보다 맛잇고요.  갈색 소스도 정말 맛잇어요.  친절하고 가게 분위기 좋아요.  전반적으로 정갈하다.  그리고 대접받는 기분이랄까.  식사 중에 다른 손님이 먼저 자리를 뜨는데  점
원들이 낭랑한 목소리로  입모아 “안녕히 가세요~” 합창하는데  마치 님프들이 가득한  숲에 들어와 잇는 기분이엇어요 :)",5.0,1,9,0.9534304141998291
10019,맛집 강릉 지역 유명한집,4.5,1,9,0.8552157878875732
10020,"고기가 입에서 살살녹음
추천 맛집 인정",5.0,1,9,0.9660888910293579
10021,굳국,4.0,1,9,0.8158516883850098
10022,"너무 배고파서 사진은 못 찍었지만 국물맛이 끝내주네요!!!
손님이 너무 많아서 정신 없는데도 사장님이랑 직원분들 친절하고 좋았어요.",5.0,1,9,0.9341921210289001
10023,가성비 좋은 맛집!,5.0,1,9,0.6926568150520325
10024,언제나 즐겁고 맛있게 먹고와요-^^ 음식도 서비스도 최고랍니다 :),5.0,1,9,0.9628034234046936
10025,"혼자서 조용히 남김없이 예의를 갖춰서 먹고왔네요.ㅋㅋㅋㅋㅋㅋㅋ 
고기가 얇다 생각했지만 고기식감이 적당히 딱좋구 다먹을때까지 느끼하지 않고 맛있었습니다~빨간 양파절임이 독특하니 돈까스랑 잘어울렸습니다. 경양식 돈까스 좋아하시는분들은 소스도, 스프도, 자극적이지않아서 추천해볼만합니다.",5.0,1,9,0.888132631778717
10026,안심이 맛있어요 근데 가격에 비해 양이 넘 적어요..,4.0,1,6,0.43553727865219116
10027,"그동안 가보고 싶었는데 시간 안맞아 못갔는데 드뎌 갔어요 깔끔하고 짭쪼름한 양념이 너무 맛있네여! 

밥도둑! 한그릇 뚝딱!!",5.0,1,9,0.9653328061103821
10028,부산에서 제주여행2일차에 폭풍검색으로 제주흑돼지찾아  흑돼지삼합을 4명 먹었는데~ 반찬까지 맛있어서 싹 비우고 왔어요 제주 여행 오심 강력추천합니다,5.0,1,9,0.9753899574279785
10029,"원래 혼자 다니면서 생선구이 정식 먹을 식당이 마땅치 않았는데, 신선한 생선구이에 집반찬까지 완벽한 식당을 찾았습니다. 이번엔 지인들과 함께 3인 정식으로 맛있고 배부르게 먹고 갑니다!!",5.0,1,9,0.9680381417274475
10030,시원하게 한잔하기 좋은 장소에요,3.0,0,9,0.5958300828933716
10031,너무맛있어요 최고최고,5.0,1,9,0.9667586088180542
10032,맛있다 빠르고,4.0,1,9,0.57806795835495
10033,초코크루아상 완전 맛있어용,5.0,1,9,0.932065486907959
10034,휘낭시에 못먹어서 아쉬워욥 여기 휘낭시에 짱마ㅅ,5.0,1,9,0.9269233345985413
10035,맛잇어용,5.0,1,9,0.6455708146095276
10036,"관광지라서 그런지 친절은 없어요
고기는 맛있네요.육회도 맛있어요
가격은 사악해요. 반찬은.....고기만드세요.",2.0,0,5,0.518562912940979
10037,"골목식당 맛집 답다능
쿰척",5.0,1,9,0.8824595808982849
10038,"진짜 노맛이에요ㅠ 블로그리뷰보고 기대하고방문햇는데 회는 푸석푸석하니 식감1도없고 .. 
싱싱하지도않고.. 사진처럼 회가다 갈라져요ㅠ 특초밥12피스중에6피스먹고6피스남기고나옴 ㅠ",0.5,0,0,0.7090905904769897
10039,맛있음,4.0,1,6,0.3608455955982208
10040,우럭튀김 정말맛있었어요,5.0,1,9,0.7439446449279785
10041,친절하시고 너무 맛있어요 :),5.0,1,9,0.9529170393943787
10042,"가는 길은 멀고 험난하지만 
인테리어랑 커피 맛집👍👍
커피랑 음료 전부 깔끔 담백하니 맛있어욤😋",5.0,1,9,0.9377223253250122
10043,수제자몽차 맛있어요,4.5,1,9,0.45894843339920044
10044,"B코스. 식사 중간 말하지 않아도 챙겨주시고 친절하셔서 기분좋게 먹었습니다. 빨리 먹고 나왔다면 다시 가고 싶을만큼 좋았을텐데.. 마무리가 좀 아쉬웠습니다. 브레이크 타임은 3시 부터로 알고 있었습니다. 2시 50분이라는 안내는 사전에 받지 못했고,  2시 50분에 나가야 된다고 다른 테이블에 이야기 하시는게 들려 먹다가 초조했고 손님이 나가길 기다렸단듯이 1층, 2층 직원이 우르르 오셔서 상을 치우시니 디저트는 코로 먹는지.. 허겁지겁.. 빨리 나가줘야겠다..직원들도 쉬어야하니.. 그럴거면 브레이크 타임은 2시 50분으로 정해두시는게 나을 것 같아요. 원래 좀 천천히 먹는지라.. 영업시간 때문에 저녁보다 여유있게 먹고 싶어 갔었는데 빨리 먹고 나와야 할 것 같아요. 빠르게 먹고 나오실 수 있는분 추천해요.",4.0,1,6,0.41302308440208435
10045,"여기무슨 스끼다시가 끊임없이나오네요...
회도자연산이라그런지 너무달고 해변가바로앞에있어서 운치가 끝내줍니다 매운탕나오기도전에 소주3병깠네요...",5.0,1,0,0.18670356273651123
10046,젤라또 짱이에요,5.0,1,9,0.9192638397216797
10047,진짜 맛있음,4.5,1,9,0.8992130160331726
10048,제주올때마다 먹어요~^^,5.0,1,9,0.8249024748802185
10049,말차가 맛있어요. 분위기도 따뜻하니 좋네요~~~~~,5.0,1,9,0.6814436912536621
10050,어언 10년째 방문하며 경주오면 꼭 들리는 맛집입니다만 금번 먹은 생갈비는 너무 누린내가 심했습니다.. (모든 고기가 그랬던건 아니고 마지막 추가주문 고기가 그랬어요) 이모님은 너무 친절하시고 베테랑이시지만 남자직원 몇명은 일하는건지 수다떨러오는건지 보기 안좋았습니다.  경주에서 가장 유명한 고기집인 만큼 항상 큰 기대 안고 가는데 이번에는 너무 실망스러워 남깁니다. 남긴 고기값도 아깝습니다만 식후 속이 불편해 소화제까지 마셨네요.. 신경좀 써주세요~,3.0,0,3,0.2586645185947418
10051,"기대보다 별로 생각보다 별로였어요 ㅠ
짱아찌가 젤 맛있다네요 제 남친도 ㅎ....숙소 바로 밑이라 가봤는데 숙성회를 먹어본적이 없진 않은데 맛도 진하고 딱히 그렇게 찾아먹을 맛이 절대 아녜요",2.0,0,5,0.4732916057109833
10052,자꾸 생각나요,5.0,1,9,0.9229788780212402
10053,즐겁고 특별한시간이었어요. 여러가지 티를  경험했는데 대부분 조합이 잘맞았어요.단호박크림티는 가끔 생각날것 같아요. 너무 맛있어서^^ 따로 판매가 가능하다면 자주 방문할것같아요.,5.0,1,9,0.8662703633308411
10054,굿,5.0,1,5,0.32669615745544434
10055,일단 뷰가 장난 아니에요!!! 쌉쌀말차랑 꼬숩우도 비주얼이!!! 다들 한번 드셔보세요!,5.0,1,9,0.9406804442405701
10056,분위기도 너무 좋고 맛도 대박입니다. 서비스도 엄청 좋았어요. 스테이크 굽기가 주문이랑 다르게 나왔는데 말씀드리니 다시 새로 해주셨고 음료 서비스도 주셨어요 굳굳,5.0,1,9,0.9745084643363953
10057,직원분들 모두 친절하고 맛있어요!,5.0,1,9,0.8652195334434509
10058,다 맛있어요!!!!!!! 또 가야징,5.0,1,9,0.947047770023346
10059,주차도 주말엔 무료라서 편했고 대기가 길엇지만 고사리육개장 맛잇어요요,4.5,1,7,0.31160229444503784
10060,커피가 정말 맛있어요,5.0,1,9,0.7258297801017761
10061,좋아요 ,5.0,1,5,0.350778728723526
10062,"맛있습니다.
김치볶음밥..적신돈까스..크림스파게티
조합좋네요",4.0,1,9,0.8106935620307922
10063,"배터지게 먹고 왔네요!
사장님도 친절하시고 기분좋게 먹고왔습니다~",5.0,1,9,0.9687021374702454
10064,한달에 한 번씩은 가서 식사하는데 언제나 한결같이 맛있네용 올해 시즈널 메뉴도 기대하고 있습니다.,5.0,1,9,0.9569540023803711
10065,너무 맛있어서 또 먹으러 왔어용❤️❤️❤️텐저린 짱,5.0,1,9,0.964070737361908
10066,................,4.0,1,5,0.3274248540401459
10067,"초대형 규모에 곳곳이 예뻐서 딱 사진찍고 시간보내기 좋은 곳! 베이커리류도 다양합니당~~ 마감시간 가까워져서 이 시국에 사람 없는건 좋았구 마감 45~50분 전에 커피 주문 안되는건 마니 아쉬웠어요ㅠ 규모가 커서 마감을 일
찍 시작하시나 봅니다. 가격대는 좀 있는 편!",4.5,1,6,0.39347392320632935
10068,갑자기 집안 어르신들이 저녁에 오신다고 해서 포장해왔어요~ 풍성하게 상차림 할 만한 거 없을까 고민하다가 물회 포장해왔는데 완전 신의 한수! 제가 먼저 먹어봤는데 육수 감칠맛 장난없네요~ 다들 바닷가 근처에서 사시는 분들이라 걱정했는데 이정도면 걱정 안해도 될 것같아여 ㅎㅎ,5.0,1,9,0.9753453731536865
10069,갈치구이는 정말 맛있었어요. 근데 반찬 나온것들은 별로네요.,4.0,1,6,0.44159215688705444
10070,"갈비가 너무  맛있어요.
다음에는  부모님과 같이 와야 될것같아요",5.0,1,9,0.630981981754303
10071,맛있게 잘 먹었어요,5.0,1,6,0.2892554700374603
10072,"너무 복잡은것 말고 좋아요,... 맛있어요~",5.0,1,9,0.30710530281066895
10073,존맛이네요 치즈많이먹으면 느끼해요🙈,5.0,1,9,0.8209152817726135
10074,여러가지 시켜서 먹었는데 맛있었어요 ~!! 라자냐 같이 생긴게 가장 맛있었어요 ㅎㅎ 또올게용 ㅎㅎㅎ,5.0,1,9,0.8949973583221436
10075,"#홍대
아이고 사진을 못찍어서 아쉽네요..ㅠㅠ 치킨이 정말 맛있구 고기도 정말 맛있고 만족이 될만한 맛이었습니다!!",4.5,1,9,0.8524266481399536
10076,"얼큰하고 맛있어요!
특별한 맛은 아니지만 깔끔하고 좋아용",4.0,1,9,0.47710418701171875
10077,진짜 맛있어요,4.5,1,9,0.8866019248962402
10078,"알바생이 불친절해서 당황스러웠습니다.
말투나 행동이 손님을 무시하는듯 행동해서 밥 먹는 내내 불편했네요.",0.5,0,0,0.6672795414924622
10079,맛있어요,4.0,1,6,0.34797805547714233
10080,맛나요,4.0,1,6,0.32718315720558167
10081,맛있어요~~~~~~,5.0,1,9,0.5848167538642883
10082,커피도 맛있고 분위기도 좋아요!,4.0,1,9,0.7735970616340637
10083,언제 가도 맛있어여 ~~~~~~,4.5,1,9,0.8129333257675171
10084,인생 고등어회! 하나도 안비리고 고소하고 맛있어요 혼자 제주 여행와소 술먹기도 좋네요!! 꼭 가보세요! 가게 분위기도 너무 좋아요,5.0,1,9,0.9767993092536926
10085,매번 공간이 주는 매력에 사로잡히는 곳,5.0,1,9,0.9610111713409424
10086,굿,5.0,1,5,0.32669615745544434
10087,부산에서 놀러왔는데 아는분이 추천해주셔서 갔는데 엄청 맛있네요ㅋㅋ,5.0,1,9,0.9673327207565308
10088,"깨끗하고 조용히 친절하시고, 맛도 좋습니다^^",5.0,1,9,0.8486749529838562
10089,평소에 꽃게랑 새우를 좋아해서 점심 먹을만한 곳을 찾다보니 방문하게 되었는데 생각했던거보다 훨씬 맛있고 사장님이 친절하게 해주셔서 더 기분좋게 먹고온거 같습니다~ 또 방문해야겠어요ㅎ,5.0,1,9,0.9679217338562012
10090, ,5.0,1,0,0.222866028547287
10091,직원분들 셔벗만들때 칼로 얼음깨시던데 응급실 근무자로써 너무 위험해보였고 포크형 아이스픽 하나만 들여주세요................. 힘주는 방향도 날 면적도 많이 바뀝니다........... 온더락 아이스카빙하는거 아니니까요........,5.0,1,5,0.4111259877681732
10092,체인이 많이 생겨서 옛날 처럼 기다리지 않아서 좋네요~~ 맛은 좀 심심해진거 같고 가격이 김밥인데 비싸서 아쉽네요,3.5,0,6,0.4517122805118561
10093,맛있고 건강한 기분! 콩고물아이스크림이 다 떨어져서 못먹어서 아쉬워요ㅠ.ㅠ,4.5,1,9,0.7559292912483215
10094,맛은 있지만 물회가 양배추가 대부분이네요,3.5,0,5,0.43133240938186646
10095,괜찮은데 그렇게까지 기다릴정돈지는 모르겠어요,3.0,0,5,0.5414297580718994
10096,굳국ㄷ,5.0,1,9,0.8641623258590698
10097,"여행 첫 날 칠성점에서 먹어보고 다음 날에 여기서 먹었는데...'오늘의 스시' 메뉴가 여기는 없더라구요. 그래도 여기도 가격대비 맛나요...미니소바도 괜찮고, 성게알도 신선해서 좋았어요...",5.0,1,9,0.4029255211353302
10098,초밥과 알탕을 함께 즐길수있어요,5.0,1,9,0.8428092002868652
10099,좋아요,5.0,1,5,0.350778728723526
10100,친절합니다,4.0,1,6,0.40098217129707336
10101,직원들이  불친절해요!엄청 기분나쁨!특히 주문받을때니 말구를 못알아들으면서 오히려 짜증냄!,1.0,0,0,0.4965446889400482
