,리뷰,평점,라벨링,predicted,score
17747,메생이보쌈 메뉴 처음엔 생소했지만 오봉집을 만난뒤 내 마음속에 저!장!(찡긋) 보쌈 대박 맛집 오봉집!,5.0,1,9,0.9786686897277832
17748,"옛날보다 ㅜ.ㅜ 뭔가 맛이 변한 것 같아 아쉬워요... (개인적인 입맛이 변한걸수도 있고요ㅜㅜ) 고기가 정말 부드러워서 여기서 운영하는 스테이크전문점도 다녀왔었는데,,, 약간 ... 그래도 트러플 감자는 정말 생각나고 맛있어요 가지도요 ㅎㅎ",3.0,0,6,0.4417499899864197
17749,사장님 사는동안 적게 일하고 많이 버세요ㅠㅠ 넘 맛있어요ㅠㅜ,5.0,1,9,0.9485020637512207
17750,정말 맛있었습니다.,4.5,1,9,0.7047461867332458
17751,물회집이지만 물회는 그냥 평범하고 섭국이 존맛,4.0,1,8,0.31026190519332886
17752,"치킨도 정성담아 예쁘게 담아주셨어요~~
어린이날 아이랑 맛나게 먹었네요~~",4.0,1,9,0.9166545271873474
17753,굿,4.5,1,6,0.4950698912143707
17754,그냥 그런 카페,3.5,0,5,0.5643500685691833
17755,일산에서 젤 맛있는 퓨전카레. 커피도 맛있고 빵도 맛있고..톡 튀고싶은 날에 특별히 맛이 좋은 반110,5.0,1,9,0.9498985409736633
17756,제주여행중 우연히 알게된 커피숍. 맛도 맛이지만 뷰도 죽이네요~ 크로플은 아이들과 순삭했어요~ㅎㅎ 제주여행올때 또 와야겠어요~👍👍👍,5.0,1,9,0.9886056780815125
17757,가야밀면 강추욥 맛있네요 유일하게 부산에서 먹은 음식중에 젤 맛있었움 비빔밀면 말구 일반 물밀면 추천해욥,5.0,1,9,0.9625378847122192
17758,예쁜고  멋있고  또오고샆은곳~,5.0,1,9,0.7403326630592346
17759,"예약하고 가니깐 라임에이드도 주시고, 무엇보다 쌀국수 국물이 진짜 맛있었어요 다시 또 갈 예정이에요👍👍",5.0,1,9,0.9844653010368347
17760,ㅣ,2.0,0,5,0.34857508540153503
17761,"예약시 창가자리 부탁드렸는데 전망 좋은 자리에서  바다 보면서 식사를 맛있게 하였습니다.
좋은 시간이였습니다.",4.5,1,9,0.898485004901886
17762,멋진 한옥에 고즈넉한 분위기 맛있는 음식~ 제대로 힐링하고 갑니다. 경주 핫한 맛집!! 인정!!,5.0,1,9,0.9747313261032104
17763,네이버예약으로 방문했는데 정확히 예약이되었습니다. 사람많은 주말이었지만 편안하게 밥먹을수있어서 만족스러웠습니다. 식당자체가 큰편이었지만 예약시 창가자리로 예약해주셔서 좋았습니다.,4.0,1,9,0.8390306830406189
17764,"오랜만에친구들이랑뷰좋고분위기좋은곳에서밥먹기로해서클라우드32를찾았습니다. 네이버예약을통해예약을했는데,간편했고문자서비스까지좋았습니다. 창측을부탁했는데 요청사항을보셨는지창측으로해주셔서너무만족하며식사를했고 이것저것많이먹었는데맛있어서사진을찍는것
도잊고먹었네요ㅎ 직원들서비스도친절하고좋았으며 음식도입에딱맞아서 정말 맛있게 잘먹었습니다. 다음번에도 이용하러 오겠습니다~^^",5.0,1,9,0.9878738522529602
17765,맛있어염,3.0,0,9,0.7090791463851929
17766,맛있고 친절해요. 특히 숙주쇠고기덮밥 무척 맛있게 막었어요.,5.0,1,9,0.7807357907295227
17767,맛있어요,4.0,1,6,0.43294763565063477
17768,맛있고 친절해요!,5.0,1,9,0.7577552199363708
17769,지인이 추천해줘서 일부러 찾아가 방문했어요. 일단 목살로 드세요 개인적으로 삼겹살보다 목살이랑 파무침 제일 맛있었습니다. 고기맛은 진짜 괜찮았는데 공휴일이라 사람이 많았는지 직원들이 조금 정신이 없어했어요 그 모습을 보고 사장님이 계속 고나리하는 모습에 식사를 하는 저도 눈치가 보일정도였습니다..,4.0,1,6,0.42128533124923706
17770,정말 너무너무 맛있었어요! 친절하시기도 하시구요 다음에 또 갈게요!!,5.0,1,9,0.9408457279205322
17771,황리단길에 몇 안되는 찐맛..,5.0,1,5,0.3536128103733063
17772,황태구이 맛나용,5.0,1,7,0.4689139127731323
17773,저와는 맞지 않은 식당이었어요. 정말 건강한 식사입니다.,1.0,0,5,0.6410630941390991
17774,태국 고플때는 알로이 삥삥,5.0,1,9,0.627892017364502
17775,굿,4.0,1,6,0.4950698912143707
17776,맛있고 친절합니다 기대이상~~~,5.0,1,9,0.7524973154067993
17777,이번 제주도여행에서 엄청 유명한 맛집들 에서 얻은 실망감들을 신선한 충격으로 잊게 한 맛집입니다. 요식업에 종사하는 사람으로서 주관적으로 굉장히 정성스럽게 차려지고 맛과 사장님의 친절한 서비스가 곁들여진 집이었습니다. 마지막날 여길 들린게 너무 아쉬웠습니다 ㅠ 저는 다음에 제주도 오면가장먼저 들러야 할 집으로 찜 합니다,5.0,1,9,0.8071644306182861
17778,마늘바게트 6천.카푸치노 4천. 둘다 맛있음. 마늘바게트는 양에 비해 좀 비싼느낌,4.0,1,7,0.42241033911705017
17779,"맛있어요
사람이많아좀정신없이먹었어요",5.0,1,6,0.3742017447948456
17780,맛있어요:),5.0,1,9,0.5454959869384766
17781,"자주가는 곳 
오늘도 직윈들과 맛있는 점심식사 하고 갑니다
번창하시고 또 가겠습니다",5.0,1,9,0.9734676480293274
17782,"정말 맛있었어요
재방문 무조건 다시 할거에용^*^
커리랑 팟타이 정말 맛있었어요",5.0,1,9,0.9372279047966003
17783,에스프레소 맛이 좋아요~,5.0,1,7,0.3391781449317932
17784,최고최고 넘 맛있어요,5.0,1,9,0.9375976324081421
17785,오랜만에 먹은 밀면이지만 맛 변함 없이 너무 맛있었습니다 ~,5.0,1,9,0.9730534553527832
17786,좋아요,4.0,1,6,0.4311637580394745
17787,맛집,5.0,1,9,0.4044097363948822
17788,분위기 서비스 음식 모두 만족스러웠습니다^^,5.0,1,9,0.8778929710388184
17789,"정말 맛있고 건강하고 주인분들이 항상 친절합니다.  다만 아주 아주 가끔씩 아보카도 후숙이 덜 되었을 때가 있어요. 그럴떄는 주문전 아보카도가 준비가 안되었다고 말씀해주셔도 좋을 것 
같아요.  항상 좋은 음식 만들어주셔서 감사합니다.  올바른 김밥은 갈곳 없는 연남 주민들의 안식처랍니다요",5.0,1,9,0.9833588004112244
17790,직원분들 친절하고 뷰 최고에요 !!,5.0,1,9,0.7824376821517944
17791,스테이크가 가성비도 좋고 맛있어요,5.0,1,9,0.7310430407524109
17792,커피가 되게 진해요ㅎ,3.5,0,6,0.5041807293891907
17793,좋아요 ㅋㅋ,4.0,1,9,0.5083646178245544
17794,먹물빵좋아요,4.5,1,7,0.29682594537734985
17795,좋아요^^,5.0,1,9,0.5337026119232178
17796,맛있어요!!!!! 한국에서는 못먹어본맛이예요 ㅋㅋ 마지막엔 면 조금 남고 양념이 많이 남아 살짝 짜긴 했지만 다음에 또 오고싶은 곳이예요! 다만 요리하시는 분이 마스크를 턱 아래까지 내리시고 요리하셔서 1점 뺐어요~,4.0,1,7,0.5156172513961792
17797,가게도 깨끗하고 빵 종류도 많고 커피도 맛있어요!!!,5.0,1,9,0.7002037763595581
17798,"강아지, 아기랑 함께 갈수있는 식당이 별로 없었는데 편리하게 이용했어요.",3.0,0,5,0.7262135148048401
17799,드립커피 고소하고 맛있어요. 빵도 맛집입니다. 중앙시장오면 꼭 방문하세요!,5.0,1,9,0.9191322922706604
17800,"애견동반하시는분들의 성지!
음식 다 맛있고 매장도 이쁘고 주차도 편해서 좋아요!! ㅎㅎㅎㅎ",5.0,1,9,0.9108490347862244
17801,가족끼리 여행가서 먹었는데 진짜 맛있었어요 진짜강추합니다. 잊을수 없는 맛이였어요,5.0,1,9,0.9891905784606934
17802,"제주 여행와서 마지막날 비행기 타기전에 먹게되어 아쉬웠지만 다음에 제주 오게되면 다시 방문하고싶을정도로 맛있었어요^^!! 
맛있고 기분좋게 식사할 수 있게 해주셔서 감사합니다~ 앞으로도 번창하세요!",5.0,1,9,0.981349766254425
17803,존맛탱... 싹3 ❤️❤️❤️❤️❤️,5.0,1,9,0.927408754825592
17804,"분위기도 너무 좋구  맛도 최고♡
강추 합니다~~^^",5.0,1,9,0.9516950845718384
17805,"플레이팅이나 구성이 좋았던 브런치 였습니다!
주차도 편하고 찾아가기 쉽습니다 : )",5.0,1,7,0.48958006501197815
17806,엄마랑 데이트로 봄 시즌 티 코스 다녀왔습니다! 엄마도 차가 이렇게 맛있었나? 싶은 생각이 들 정도로 새로우면서도 엄청 맛있었고 이야기를 같이 듣는 것도 재밌었다고 하셔서 뿌듯했네요 ㅎㅎ,5.0,1,9,0.962837815284729
17807,"원래가서먹지만 줄이길어서 오늘은 포장했어요.냉면도 맛있고 만두도 맛있고,갈비도 맛있어요^^",5.0,1,7,0.48337072134017944
17808,좋아요,5.0,1,6,0.4311637580394745
17809,진짜 최고!!!! 숙성시킨 고등어 너무 맛있고 ㅠㅠ .. 고등어 종류 3가지에 딱새우랑 다른 메뉴도 다 먹어보고싶네요.. 배불러서 아쉬울정도!!! 사장님 넘 친절하십니다 👍🏻👍🏻👍🏻,5.0,1,9,0.9879994988441467
17810,커피 맛있어요,4.0,1,6,0.4013804495334625
17811,맛ㅇㅆ어요!!! 자꾸방문하게되요 그래서 ㅎㅎ,4.5,1,9,0.8792060017585754
17812,은평구에서 콜키지프리지 되는 고기집 찾다가 발견한 이곳!! 정말 강추에요. 고기신선하고 맛있으며 사장님과 직원분들 친절하세요!!!!,4.5,1,9,0.9640706181526184
17813,굿!!,5.0,1,9,0.6403432488441467
17814,"너무 맛있어요! 바질올리브, 트러플 만조 크림 리조또 진짜 너무 맛있어요! 분위기도 너무 좋고 재방문의사 1000% 연남동 맛집 꾸-욱!!",5.0,1,9,0.9787953495979309
17815,불친절함,1.0,0,0,0.47854310274124146
17816,"딱새우장
딱 맛있습니다👍👍",5.0,1,9,0.8171018958091736
17817,깨끗하게 잘해놨네요,4.0,1,9,0.6734873652458191
17818,"넘 맛있게 잘 먹었습니다.!!!
자꾸 오구 싶네요~~",4.5,1,9,0.9630098342895508
17819,빵과 음료 둘다 맛있는 드문 곳~,5.0,1,9,0.3652867376804352
17820,맛집,5.0,1,9,0.4044097363948822
17821,맛있었어요~ 냄새날까봐 걱정했는데 냄새도안나고 엄마도 만족해하셨어요ㅎㅎ 직원분들도 친절하셨어요!,5.0,1,9,0.9420086741447449
17822,"맛이 많이 바꼈네요 예전에도 진한 사골은 아니었는데 지금은 사골은 아니고 그냥 채수(?)에 감자 전분 녹진하게 풀린 맛이에요 그래도 옹심이는 안 바끼고 맛있네요  감자떡 진짜 싫어하는
데 여기는 달달하고 쫀듯해서 맛있어요 팥 싫어하는데 맛있음",5.0,1,5,0.46333935856819153
17823,"미친 뷰
커피 많이 비싸지만 담에 또 갈꺼예용",5.0,1,9,0.7489554286003113
17824,둘이서 라면사리 추가해서 먹었는데 배부르고 맛있었어요👍🏻,4.5,1,9,0.598034143447876
17825,차가 너무 맛있어요 ,5.0,1,6,0.446858286857605
17826,맛있었어요~~~,5.0,1,9,0.3095493018627167
17827,굿,5.0,1,6,0.4950698912143707
17828,전체적으로 강하지 않은 깔끔한 맛! 대표 메뉴인 와사비 쉬림프 버거 맛있네요~ 감자튀김이 미리 튀겨진걸 주셨는지 식어버려서 아쉬움 남네요~ 새우 버거는 추천 합니다!!,4.0,1,6,0.4416590631008148
17829,좋아요,5.0,1,6,0.4311637580394745
17830,"런치 세트가 매우 훌륭함 
네이버예약으로 매우 쉽게 갔다 옴",5.0,1,9,0.7724471688270569
17831,오랜만에 서면에서 만족하고 나왔습니다!,5.0,1,9,0.8679587841033936
17832,좋아요~,5.0,1,6,0.30644431710243225
17833,마라탕 먹으러 왔는데 숙주 담고 보니 껍데기 밖에 없어서 다시 담으면 안돼냐고 물어보니깐 더러운 거 아닌데 왜 다시 담냐고 뭐라고 하더라구요 ㅎ 그럼 세척할 때 껍데기 왜 버리죠..?ㅎ;; 그리고 청경채도 없어서 말하니깐 카운터에서는 아예 없다면서 직원들끼리 중국어로 모르는 말 주고 받고 주방에서는 이따가 주겠다고 하고 서로 말도 안 맞구요.. 계산 할 때 가격 안내도 안 해주고 영수증도 안 주고.. 오랜만에 먹으러 왔는데 다시 안 올 거 같아요.,1.0,0,0,0.5727828145027161
17834,속초 여행에 방문한 곳ㅎㅎㅎ 경치도 좋네요,5.0,1,9,0.6853039264678955
17835,음식이 금방 나오고 넓어요! 만두 근데 일인분 양이 남자 먹기에는 살짝 양이 적은 것 같아요.,4.0,1,6,0.4957103729248047
17836,오랜만에 너무 맛있는 파스타랑 피자였습니다^^ 강추합니다!! 연인과 데이트하기도 딱 좋은 분위기예요:) ,5.0,1,9,0.9702338576316833
17837,"평점이 좋길래 갔는데 정말 기대를 아주 제대로 충족시킨 맛집이었어용ㅎㅅㅎ 
모듬회 시켰는데 갈치회 고등어회에 광어 돔 종류별로 아주 풍족하게 나왔구 맛있게 먹은 회 종류 말씀드리니 서비스도 주셨어요~ 맛도 서비스도 모두 만점이여서 다음에 제주도에 놀러와도 꼭 다시 방문해야겠다규 생각했어용ㅎㅎ 
강추합니당~~",5.0,1,9,0.9871002435684204
17838,분위기 좋아요,4.0,1,9,0.33147430419921875
17839,"여기 완죠니 대존맛탱이에요★
다음에 또 올게요!!!",5.0,1,9,0.9811131954193115
17840,맛 최고,5.0,1,9,0.7743501663208008
17841,맛있어요,4.0,1,6,0.43294763565063477
17842,데이트하기엔 너무 좋은 곳,5.0,1,9,0.9300726652145386
17843,사람이 많았는데도 친절하시고 맛있었습니다~잘먹었습니다~! 머턴 브리야니는 꼭 드세용,5.0,1,9,0.9097373485565186
17844,고기만 맛있어요,5.0,1,5,0.2538914084434509
17845,서비스도 좋고 맛도 있네요. 음식도 바로바로 나와서 맛있게 먹었어요 ^^  주차도 판교도서관에 편하게 할수있어서 좋네요,5.0,1,9,0.933337390422821
17846,엄청 맛이 있었고 아이들이랑 먹기에도 좋은것 같아요!!,5.0,1,9,0.8563699722290039
17847,맛있어요—,5.0,1,9,0.5580873489379883
17848,사진을 많이 못찍었지만 넘맛있고 서비스가 좋았어용 저번에 오고 또 방문했는데 가리비 하나는 사장님이 서비스로 주셔서 맛있게 먹었구요 칠리소스 맵게로 주문하니 더더더맛있었어요!!!깔라마리스나 새우...볶음밥...다 맛있답니다....꼭가보세유...전 또 갈겁니다...,5.0,1,9,0.9913271069526672
17849,고사리 진짜 싫어하는데 맛있게 먹었어요 누구나 먹을수있는맛!!,5.0,1,9,0.819074273109436
17850,아주고급스럽고 고기의 맛이 일품. 최고임. 또 방문 강력,5.0,1,9,0.9238985180854797
17851,조아요,4.0,1,6,0.5175977945327759
17852,직원분들 너무 친절하시고 식전빵도 정말 맛있었습니다,4.0,1,9,0.7025039196014404
17853,맛있기도 하지만 건강하고 푸짐한 한끼~,5.0,1,9,0.4160728454589844
17854,말라비틀어진 반찬. 푸석한 살을 지닌 새우랑 꽃게. 해물찜 6만원 아까움 ㅜㅜ,0.5,0,1,0.6264844536781311
17855,완전 현지 찐맛집!!ㅠㅠ 쓰끼다시 잘ㄴㅏ오고 엄청 배부르고 맛있게 잘먹었어요 희희희,5.0,1,9,0.9822447896003723
17856,좋아요,5.0,1,6,0.4311637580394745
17857,맛있기도하고 깔끔해요.,4.0,1,9,0.6109557151794434
17858,겨울코스의 끝무렵을 함께해서 너무 좋았습니다. 시원한 웰컴티부터 비건으로 음료 코스를 함께 할 수 있어서 항상 배려받는 느낌이랍니다!! 봄코스에도 다시 뵙기를 :),5.0,1,9,0.9844420552253723
17859,좋아요,5.0,1,6,0.4311637580394745
17860,깔끔해요,3.0,0,6,0.5237992405891418
17861,좋아요,5.0,1,6,0.4311637580394745
17862,👍😊,5.0,1,9,0.5194684267044067
17863,눈과 입이 즐거운 시간! 겨울코스는 밀크티가 많아서 따뜻하게 마셨습니다!,5.0,1,9,0.6202542781829834
17864,맛있어요,5.0,1,6,0.43294763565063477
17865,정말 맛있게 잘 먹었습니다^^,5.0,1,9,0.9049288630485535
17866,풍기 리조또 너무 맛있어요 :),5.0,1,9,0.869719922542572
17867,"먹는법도 친절히 설명해주시고 중간중간  육수나 껍질넣는통도 신경써주셨어요!
고기도 부드럽고 해산물도 신선해서 맛있게 잘 먹었습니다",5.0,1,9,0.9059100151062012
17868,조아요,4.0,1,6,0.5175977945327759
17869,"관자 알리오올리오 파스타 짱맛! 
디아볼로 피자는 너무 매움...",4.0,1,8,0.4605993628501892
17870,네이버 예약해서 젤먼저 먹엇어용 넘 맛있고 다들 친절하세요 강츄,5.0,1,9,0.9727845191955566
17871,.,5.0,1,5,0.3034157454967499
17872,너무 맛있어요ㅠㅠ 양도 엄청많아서 다 못먹을 정도ㅜㅜㅎㅎ 광안대교 뷰도 멋지고 자주 올 곳인것같아요!,5.0,1,9,0.9622926115989685
17873,"음식 정갈해요 많이 짤까봐 조림류 안좋아하는데
뭐죠 이 땡기는 맛은?밥 한공기 뚝딱 비벼서먹었어요
무엇보다 너무 친절해서  기분좋게 결제합니다^^",5.0,1,9,0.9704844951629639
17874,여기 외국인가요?대박 개쥬아 커피맛은 쏘쏘,5.0,1,6,0.562700092792511
17875,넓고 쾌적해요 좋아요,4.5,1,9,0.3902902603149414
